2024-06-07 14:18:16,569 INFO    StreamThr :3628240 [internal.py:wandb_internal():85] W&B internal server running at pid: 3628240, started at: 2024-06-07 14:18:16.566513
2024-06-07 14:18:16,594 DEBUG   HandlerThread:3628240 [handler.py:handle_request():158] handle_request: status
2024-06-07 14:18:16,599 INFO    WriterThread:3628240 [datastore.py:open_for_write():87] open: /home/foottracker/myenv/FootTracker/wandb/offline-run-20240607_141816-qmurm3bm/run-qmurm3bm.wandb
2024-06-07 14:18:16,712 DEBUG   HandlerThread:3628240 [handler.py:handle_request():158] handle_request: run_start
2024-06-07 14:18:16,727 DEBUG   HandlerThread:3628240 [system_info.py:__init__():26] System info init
2024-06-07 14:18:16,727 DEBUG   HandlerThread:3628240 [system_info.py:__init__():41] System info init done
2024-06-07 14:18:16,727 INFO    HandlerThread:3628240 [system_monitor.py:start():194] Starting system monitor
2024-06-07 14:18:16,729 INFO    HandlerThread:3628240 [system_monitor.py:probe():214] Collecting system info
2024-06-07 14:18:16,730 INFO    SystemMonitor:3628240 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-07 14:18:16,735 INFO    SystemMonitor:3628240 [interfaces.py:start():188] Started cpu monitoring
2024-06-07 14:18:16,739 INFO    SystemMonitor:3628240 [interfaces.py:start():188] Started disk monitoring
2024-06-07 14:18:16,760 INFO    SystemMonitor:3628240 [interfaces.py:start():188] Started gpu monitoring
2024-06-07 14:18:16,763 INFO    SystemMonitor:3628240 [interfaces.py:start():188] Started memory monitoring
2024-06-07 14:18:16,769 INFO    SystemMonitor:3628240 [interfaces.py:start():188] Started network monitoring
2024-06-07 14:18:16,886 DEBUG   HandlerThread:3628240 [system_info.py:probe():152] Probing system
2024-06-07 14:18:16,898 DEBUG   HandlerThread:3628240 [system_info.py:_probe_git():137] Probing git
2024-06-07 14:18:16,931 DEBUG   HandlerThread:3628240 [system_info.py:_probe_git():145] Probing git done
2024-06-07 14:18:16,931 DEBUG   HandlerThread:3628240 [system_info.py:probe():200] Probing system done
