2024-06-14 21:54:15,096 DEBUG   HandlerThread:264082 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-97-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2024-06-14T19:54:15.061784', 'startedAt': '2024-06-14T19:54:14.110086', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/foottracker/myenv/FootTracker/Detection/last_version.py', 'codePathLocal': 'Detection/last_version.py', 'codePath': 'Detection/last_version.py', 'git': {'remote': 'https://github.com/JohanPETIT/FootTracker.git', 'commit': '08d4ac14660b045c76e8301297a6682502ec8fcc'}, 'email': 'johan.petit@edu.esiee.fr', 'root': '/home/foottracker/myenv/FootTracker', 'host': 'pc5153d', 'username': 'foottracker', 'executable': '/home/foottracker/myenv/bin/python', 'cpu_count': 52, 'cpu_count_logical': 104, 'cpu_freq': {'current': 2089.4231634615385, 'min': 1000.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 1671.595, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 1219.178, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.0, 'min': 1000.0, 'max': 4000.0}], 'disk': {'/': {'total': 929.1299057006836, 'used': 617.4674835205078}}, 'gpu': 'NVIDIA RTX A5000', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA RTX A5000', 'memory_total': 25434652672}, {'name': 'NVIDIA RTX A5000', 'memory_total': 25424822272}], 'memory': {'total': 251.51649475097656}}
2024-06-14 21:54:15,098 INFO    HandlerThread:264082 [system_monitor.py:probe():224] Finished collecting system info
2024-06-14 21:54:15,098 INFO    HandlerThread:264082 [system_monitor.py:probe():227] Publishing system info
2024-06-14 21:54:15,125 INFO    HandlerThread:264082 [system_monitor.py:probe():229] Finished publishing system info
2024-06-14 21:54:15,146 DEBUG   SenderThread:264082 [sender.py:send():379] send: files
2024-06-14 21:54:15,146 INFO    SenderThread:264082 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-14 21:54:15,686 INFO    Thread-17 :264082 [dir_watcher.py:_on_file_created():271] file/dir created: /home/foottracker/myenv/FootTracker/wandb/run-20240614_215414-cbmrpjqt/files/wandb-metadata.json
2024-06-14 21:54:15,686 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: python_packages
2024-06-14 21:54:15,688 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: stop_status
2024-06-14 21:54:15,690 DEBUG   SenderThread:264082 [sender.py:send_request():406] send_request: python_packages
2024-06-14 21:54:15,694 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:15,695 DEBUG   SenderThread:264082 [sender.py:send_request():406] send_request: stop_status
2024-06-14 21:54:15,724 INFO    wandb-upload_0:264082 [upload_job.py:push():130] Uploaded file /tmp/tmpedh5edhtwandb/3ejipz3o-wandb-metadata.json
2024-06-14 21:54:15,904 DEBUG   SenderThread:264082 [sender.py:send():379] send: telemetry
2024-06-14 21:54:16,673 INFO    Thread-17 :264082 [dir_watcher.py:_on_file_created():271] file/dir created: /home/foottracker/myenv/FootTracker/wandb/run-20240614_215414-cbmrpjqt/files/requirements.txt
2024-06-14 21:54:16,698 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:17,700 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:18,720 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:19,906 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: status_report
2024-06-14 21:54:19,926 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:20,923 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:22,027 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:22,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:23,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:24,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:25,696 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: status_report
2024-06-14 21:54:25,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:26,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:27,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:28,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:29,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:30,687 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: stop_status
2024-06-14 21:54:30,688 DEBUG   SenderThread:264082 [sender.py:send_request():406] send_request: stop_status
2024-06-14 21:54:30,884 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: status_report
2024-06-14 21:54:30,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:31,914 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:32,915 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:33,915 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:34,915 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:35,916 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:36,697 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: status_report
2024-06-14 21:54:36,916 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:37,917 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:38,917 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:39,917 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:40,917 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:41,917 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:42,698 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: status_report
2024-06-14 21:54:42,918 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:43,918 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:44,918 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:45,687 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: stop_status
2024-06-14 21:54:45,689 DEBUG   SenderThread:264082 [sender.py:send_request():406] send_request: stop_status
2024-06-14 21:54:45,919 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:46,919 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:47,919 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:47,937 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: status_report
2024-06-14 21:54:48,709 INFO    Thread-17 :264082 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/foottracker/myenv/FootTracker/wandb/run-20240614_215414-cbmrpjqt/files/config.yaml
2024-06-14 21:54:48,920 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:49,920 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:50,920 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:51,920 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:52,921 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:53,699 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: status_report
2024-06-14 21:54:53,921 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:54,921 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:55,921 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:56,922 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:57,922 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:58,922 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:54:59,699 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: status_report
2024-06-14 21:54:59,922 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 21:55:00,688 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: stop_status
2024-06-14 21:55:00,689 DEBUG   SenderThread:264082 [sender.py:send_request():406] send_request: stop_status
2024-06-14 21:55:00,923 DEBUG   HandlerThread:264082 [handler.py:handle_request():158] handle_request: internal_messages
